well_id,Station Code,Station Name,State,District,Latitude,Longitude,Well Depth,period,gwl,measurement_month_start,soil_moisture_1m,soil_moisture_3m,soil_moisture_6m,soil_moisture_12m,et_1m,et_3m,et_6m,et_12m,rainfall_1m,rainfall_3m,rainfall_6m,rainfall_12m,grace_tws_1m,grace_tws_3m,grace_tws_6m,grace_tws_12m,welltype_Bore well,welltype_Dug well,welltype_Tube well,aquifer_-,aquifer_Confined,aquifer_Semi-confined,aquifer_Unconfined,gwl_lag1,gwl_lag2,gwl_lag3,gwl_lag4
16.7167_81.9,164300000000000.0,Kothapeta pz3,Andhra pradesh,East godavari,16.7167,81.9,22.5,May-11,3.75,2011-05-01,16.589746475219727,19.13893699645996,26.74930763244629,29.89629364013672,1.6423191482317634e-05,2.5267132514272816e-05,3.28113601426594e-05,3.8540998502867296e-05,27.3667768239975,33.956739942614846,341.9075871006801,2000.5314887085783,-2.8596180739126265,-0.5128725894146416,5.033311813051696,6.015039913083365,False,False,True,False,False,False,True,2.140000105,1.070000052,2.980000019,5.190000057
16.7167_81.9,164300000000000.0,Kothapeta pz3,Andhra pradesh,East godavari,16.7167,81.9,22.5,Aug-11,2.49000001,2011-08-01,33.54652404785156,26.309791564941406,22.7478084564209,29.379226684570312,4.743633689940907e-05,3.277197538409382e-05,2.8962411306565627e-05,3.74685951101128e-05,268.72594290513257,425.3881926364624,459.3449325790773,1754.6321473305045,0.4473310623529732,0.4473310623529732,-1.669101654485397,5.358528076103589,False,False,True,False,False,False,True,3.75,2.140000105,1.070000052,2.980000019
16.7167_81.9,164300000000000.0,Kothapeta pz3,Andhra pradesh,East godavari,16.7167,81.9,22.5,Nov-11,2.519999981,2011-11-01,32.68317794799805,34.32176208496094,30.33056259155273,28.49837684631348,5.009089363738895e-05,4.857713065575808e-05,4.077077755937353e-05,3.6800247471546754e-05,124.5478739646765,457.55144536495214,882.9396380014146,1188.7455986508958,6.552361656668945,9.973049428425652,7.071047647632129,3.907756478131384,False,False,True,False,False,False,True,2.49000001,3.75,2.140000105,1.070000052
16.7167_81.9,164300000000000.0,Kothapeta pz3,Andhra pradesh,East godavari,16.7167,81.9,22.5,Jan-12,3.329999924,2012-01-01,17.723636627197266,25.04063034057617,29.84098243713379,25.99689483642578,1.8735716366791166e-05,3.284898048150353e-05,4.037389589939266e-05,3.4430664527462795e-05,0.0,146.9188806059269,748.6483949113351,941.06955262904,-0.9035022522842638,2.824429702192341,5.741955997646064,2.565889665109643,False,False,True,False,False,False,True,2.519999981,2.49000001,3.75,2.140000105
16.7167_81.9,164300000000000.0,Kothapeta pz3,Andhra pradesh,East godavari,16.7167,81.9,22.5,May-12,5.170000076,2012-05-01,12.868000030517578,14.554088592529297,17.91080665588379,24.137699127197266,6.997222499194322e-06,1.2681545740633736e-05,1.968464130186476e-05,3.025659498234745e-05,7.641041463384263,13.794252551518952,41.25507218448016,924.1947101858948,-7.411584354797533,-7.747163669464229,-5.2652683310761,0.9028896582780144,False,False,True,False,False,False,True,3.329999924,2.519999981,2.49000001,3.75
16.7167_81.9,164300000000000.0,Kothapeta pz3,Andhra pradesh,East godavari,16.7167,81.9,22.5,Nov-14,2.700000048,2014-11-01,34.204978942871094,32.597286224365234,28.287220001220703,25.96001625061035,5.11449106852524e-05,4.7826801164774224e-05,3.809799454757013e-05,3.349051621626131e-05,192.72379567072943,596.2463790292924,967.76838310636,1079.8423153391252,,9.384254864882683,5.807604462623706,2.528241620669058,False,False,True,False,False,False,True,2.789999962,4.670000076,2.5,4.800000191
16.7167_81.9,164300000000000.0,Kothapeta pz3,Andhra pradesh,East godavari,16.7167,81.9,22.5,Jan-15,4.849999905,2015-01-01,21.87281990051269,28.61239624023437,29.87751197814941,24.748619079589844,2.37316398852272e-05,3.6667988752014935e-05,3.9947837649378926e-05,3.211254079360515e-05,3.118281803452052,231.03242056759507,845.3708781542687,1011.3074994282082,,5.8045434109490825,7.491889455006713,3.03232311227301,False,False,True,False,False,False,True,2.700000048,2.789999962,4.670000076,2.5
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,May-03,30.65,2003-05-01,19.287761688232425,19.12090492248535,22.264509201049805,27.42806625366211,1.10113332993933e-05,1.594205605215393e-05,2.2887066734256223e-05,2.9239557989058085e-05,9.107205152511597,20.587820053100582,59.56508731842041,934.345962524414,-17.22955240151954,-16.644326889608447,-12.043182748089835,-8.223881275454675,False,False,True,False,False,True,False,28.7,27.73,26.68,26.8
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Aug-03,32.23,2003-08-01,38.69308471679688,27.84087181091309,23.523822784423828,27.52497291564941,2.864487578335684e-05,1.9505250747897666e-05,1.761112616804894e-05,2.7390966351958923e-05,264.00124168396,409.545923948288,430.13374400138855,1023.0040225982666,,-5.09726661263594,-14.561096409142849,-9.239333806351452,False,False,True,False,False,True,False,30.65,28.7,27.73,26.68
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Nov-03,38.33,2003-11-01,41.97662353515625,40.86575698852539,34.384124755859375,28.29856300354004,3.959507739637047e-05,4.2376301280455664e-05,3.098600427620113e-05,2.6857551347347908e-05,400.9374647140503,709.3048801422119,1131.5511195659635,1188.1868257522583,,6.812243164741953,3.31071249405724,-6.919415471275724,False,False,True,False,False,True,False,32.23,30.65,28.7,27.73
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,May-05,32.88,2005-05-01,17.7148380279541,17.7683162689209,22.126333236694336,28.42909240722656,7.868860848248005e-06,1.4513986570818815e-05,2.1879566702409647e-05,2.8690325052593835e-05,8.094726085662842,20.21335512399673,34.164391577243805,1036.2636778950691,-15.231975725428812,-13.955933270097276,-9.880951063291295,-5.877972492882955,False,False,True,False,False,True,False,29.93,39.18,29.98,30.84
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Aug-05,32.95,2005-08-01,33.659515380859375,28.025611877441406,22.97707748413086,27.855199813842773,3.0440169211942703e-05,2.2647558580501936e-05,1.866895763669163e-05,2.79374944511801e-05,228.7132468223572,371.0516664981842,397.3395465016365,950.3529196381568,,-9.336333103820309,-12.81925588740686,-8.061652366137148,False,False,True,False,False,True,False,32.88,29.93,39.18,29.98
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Nov-05,26.42,2005-11-01,42.10151290893555,39.1707763671875,33.618736267089844,27.865821838378903,3.9547725464217365e-05,4.530375736067072e-05,3.399287015781738e-05,2.7983962354483083e-05,478.1172008514404,1028.7286758422852,1406.2144186496737,1446.4533351063728,,13.30895866658689,2.2507049915997577,-5.413549393373846,False,False,True,False,False,True,False,32.95,32.88,29.93,39.18
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Jan-06,25.55,2006-01-01,28.301925659179688,36.23878860473633,36.31895065307617,28.5296573638916,2.943329127447214e-05,3.714695412782021e-05,3.970991019741632e-05,2.9041655579931103e-05,0.0,506.2827868461609,1292.041584968567,1460.6678846478462,,11.146109159562467,10.443681896952867,-2.088713419819128,False,False,True,False,False,True,False,26.42,32.95,32.88,29.93
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,May-06,27.35,2006-05-01,20.543909072875977,19.800840377807617,24.56245231628418,29.11547470092773,1.2870120372099336e-05,1.8303040633327328e-05,2.6564195650280453e-05,3.0298941055662e-05,27.965904235839844,40.03070116043091,68.19628715515137,1474.4107058048248,-2.781603398973619,-3.442307742474369,1.66282547235584,1.9300434356485296,False,False,True,False,False,True,False,25.55,26.42,32.95,32.88
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Aug-06,37.58,2006-08-01,33.85911560058594,29.225271224975582,24.56748390197754,29.366830825805664,3.722072870004922e-05,2.700429286051076e-05,2.259101347590331e-05,3.131549237878062e-05,204.83981132507324,436.6989254951477,476.7296266555786,1533.6238884925842,,-4.245417541957235,-3.3528548792404584,2.201223661051054,False,False,True,False,False,True,False,27.35,25.55,26.42,32.95
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Nov-06,27.88,2006-11-01,38.23331832885742,39.95721054077149,34.607948303222656,29.552648544311523,4.987263673683629e-05,4.873155558016151e-05,3.7939691537758335e-05,3.22347113979049e-05,224.8657727241516,746.5641942024231,1191.0580654144287,1259.25435256958,,13.088597276445228,6.464514629550873,2.215245377195528,False,False,True,False,False,True,False,37.58,27.35,25.55,26.42
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Jan-07,25.5,2007-01-01,29.361520767211918,36.06852722167969,37.29379653930664,29.880765914916992,3.3288266422459856e-05,4.2053543438669294e-05,4.334911864134483e-05,3.260585435782559e-05,0.0,303.2804455757141,1037.6136240959167,1309.503439426422,,6.896139250034418,10.921137346347535,2.899759418960667,False,False,True,False,False,True,False,27.88,37.58,27.35,25.55
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Aug-08,25.91,2008-08-01,36.161865234375,28.602807998657227,26.76625061035156,30.095563888549805,3.614103479776532e-05,2.680079887795728e-05,2.671894253580831e-05,3.205458779120818e-05,224.8048801422119,411.16419315338135,486.5061104297638,1205.4568645954132,,-4.418997903952696,-3.259807032388116,2.852545247256226,False,False,True,False,False,True,False,36.46,23.83,25.73,30.72
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Nov-08,22.68,2008-11-01,36.13414001464844,39.37748336791992,34.0243034362793,29.700515747070312,4.648232425097376e-05,4.779659866471775e-05,3.7440244341269135e-05,3.31782539433334e-05,56.35151028633118,542.475775718689,961.4279708862304,1046.6613862514496,,10.011905134528954,3.924251161606349,1.8514505794757932,False,False,True,False,False,True,False,25.91,36.46,23.83,25.73
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Jan-09,28.4,2009-01-01,28.31297874450684,32.59328842163086,36.01318359375,30.081722259521484,2.7791858883574605e-05,3.712254692800343e-05,4.087762499693781e-05,3.3376705687260255e-05,0.0,116.845605134964,835.5627527236938,1097.2639830112455,,2.1819303997974946,6.564622483106427,1.3726710519005283,False,False,True,False,False,True,False,22.68,25.91,36.46,23.83
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,May-09,26.88,2009-05-01,15.509870529174805,16.49020767211914,22.008790969848636,28.04955673217773,5.054190751252463e-06,1.2492298083088826e-05,2.230503559985664e-05,2.9914221158833243e-05,0.0,10.89885187149048,71.39294672012329,1032.8209176063538,-10.95190551380332,-9.464624126884353,-4.595282002923572,-0.7227669281372437,False,False,True,False,False,True,False,28.4,22.68,25.91,36.46
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Aug-09,30.54,2009-08-01,33.84040451049805,28.00934219360352,22.29302978515625,27.83330535888672,4.0088463720167056e-05,2.821718226186931e-05,2.0305325961089693e-05,3.0106515623629093e-05,184.1027796268463,370.7211968898773,381.6200487613678,984.5899193286896,,-9.63263260624468,-10.239563360676703,-3.470431772796588,False,False,True,False,False,True,False,26.88,28.4,22.68,25.91
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Nov-09,28.94,2009-11-01,34.08125305175781,34.210968017578125,31.08837127685547,26.52335548400879,4.1525476262904704e-05,4.280113353161141e-05,3.550861947587691e-05,2.882764783862513e-05,35.428242921829224,390.56962728500366,766.541454076767,837.9344007968903,,2.6152846470397293,-3.2444965442934786,-5.202480006688613,False,False,True,False,False,True,False,30.54,26.88,28.4,22.68
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,May-11,27.18,2011-05-01,19.508575439453125,20.98495101928711,28.84749984741211,32.159305572509766,1.414235794072738e-05,2.237148692074697e-05,3.2062947866506875e-05,3.8712598325219005e-05,28.00927448272705,35.83480262756348,264.44371366500854,1915.3544759750368,-2.480989130061018,-0.0007405233077257,7.271514696338394,8.280954302568635,False,False,True,False,False,True,False,20.95,23.62,30.25,32.69
16.7203_81.1214,164313000000000.0,Eluru-pz,Andhra pradesh,West godavari,16.7203,81.1214,133.35,Aug-11,26.66,2011-08-01,35.735504150390625,28.129642486572266,24.59149932861328,31.57786750793457,5.232758849160746e-05,3.270068555139005e-05,2.7507272534421645e-05,3.8282363675534725e-05,251.35704517364505,392.7087723016739,428.54357492923737,1641.6224185228348,1.5008139252132362,1.5008139252132362,-1.4413751295709252,7.615421843796209,False,False,True,False,False,True,False,27.18,20.95,23.62,30.25
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,May-03,2.74000001,2003-05-01,10.547074566716732,12.44367860711139,16.52194649240245,20.758470286493715,1.0929104894824812e-05,1.6161535313585773e-05,2.3708823273014076e-05,3.0464912924799133e-05,0.0,7.514030456542969,68.74784851074219,851.3604898452759,-4.3015789051699445,-3.5072884879976933,-2.8296769165233866,-2.189920615856433,False,True,False,False,False,False,True,2.170000076,1.590000033,2.299999952,2.75999999
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Aug-03,1.909999967,2003-08-01,29.857036258863367,20.442179887191102,16.461334062659223,20.47359333867612,3.2197156859025284e-05,2.346271598387672e-05,1.975590638049534e-05,2.8454320509690263e-05,262.68642377853394,382.2510761618614,389.7651066184044,976.2050372958184,,0.819437330488067,-2.504996895068176,-1.95605995357418,False,True,False,False,False,False,True,2.74000001,2.170000076,1.590000033,2.299999952
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Nov-03,1.50999999,2003-11-01,30.731082418690555,30.037104399307918,25.271927709164828,20.870272180308465,3.97458550097603e-05,4.030248379896638e-05,3.193285754051708e-05,2.7747694295375485e-05,546.3450779914856,789.258470416069,1190.042772591114,1258.7906211018562,,2.805479881396941,2.2708576354870345,-0.9001193466253257,False,True,False,False,False,False,True,1.909999967,2.74000001,2.170000076,1.590000033
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Jan-04,2.00999999,2004-01-01,22.7639623724896,25.573421478271484,27.68024303602136,20.90895959605341,2.963000240371279e-05,3.500456549100699e-05,3.643475619078937e-05,2.7836265555537388e-05,7.345595598220825,567.4058361053467,1091.5388783216476,1222.2064911723137,,2.19720031222352,2.5316787671814223,0.027608845974326,False,True,False,False,False,False,True,1.50999999,1.909999967,2.74000001,2.170000076
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,May-04,2.5,2004-05-01,12.830177307128906,12.946364071058191,17.683238070944082,21.487978313280188,1.4981547832101809e-05,1.9171173888658497e-05,2.5961326252360344e-05,2.895527177315671e-05,11.4357271194458,11.4357271194458,32.496485233306885,1222.539257824421,-1.6546479867547752,-1.26952840579263,0.4495981929031916,1.178101969936729,False,True,False,False,False,False,True,2.00999999,1.50999999,1.909999967,2.74000001
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Aug-04,2.0,2004-08-01,27.562612367712934,22.334938049316403,17.630689289258875,21.90843316783076,3.41614901591801e-05,2.8889951626415893e-05,2.3965019151902474e-05,3.022839613866223e-05,266.3185348510742,424.796658039093,436.2323851585388,1246.551613688469,,-0.3138601546953108,-1.00542403602286,0.5531445383139784,False,True,False,False,False,False,True,2.5,2.00999999,1.50999999,1.909999967
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Nov-04,1.840000033,2004-11-01,28.27610753930133,28.279494741688605,25.32780298979386,21.47266902094302,4.257049026225856e-05,4.384809290058911e-05,3.648776454729554e-05,3.117584603150254e-05,212.9547500610352,467.9409966468811,899.4266686439514,931.9231538772584,,1.1092730712711476,1.1407393045344194,0.3801417997543109,False,True,False,False,False,False,True,2.0,2.5,2.00999999,1.50999999
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Jan-05,2.279999971,2005-01-01,16.213026254073434,22.50350031645401,25.29465683646824,20.92444884258768,2.2168109590774808e-05,3.31210691871567e-05,3.7213235254571565e-05,3.0484115679586388e-05,0.0,241.43787384033203,769.4316692352295,939.345519542694,,0.4874804043512561,1.4612755281530465,0.1158030386025518,False,True,False,False,False,False,True,1.840000033,2.0,2.5,2.00999999
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,May-05,2.680000067,2005-05-01,11.088609363721764,11.03477316317351,14.5942091319872,19.99049352562946,1.1155835557513887e-05,1.363201219014034e-05,2.0397957996465262e-05,2.848706390068401e-05,8.550195336341858,8.550195336341858,37.03331911563873,936.45998775959,-3.5723243915327463,-2.2516661445651582,-1.173941035002076,-0.1218136079400327,False,True,False,False,False,False,True,2.279999971,1.840000033,2.0,2.5
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Aug-05,2.579999924,2005-08-01,24.88998446257218,20.03336184957753,15.604139701179838,19.38185807932978,2.990480741415092e-05,2.359289979010456e-05,1.869142785005312e-05,2.707190034688329e-05,148.68896389007568,253.15919744968411,261.709392786026,758.133513212204,,-1.6535405610743927,-2.2821793793822365,-0.9494086938353354,False,True,False,False,False,False,True,2.680000067,2.279999971,1.840000033,2.0
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Nov-05,1.289999962,2005-11-01,31.03736736463464,28.869970238727078,24.47525588325832,19.541680294534437,4.093888397303248e-05,4.055661844651458e-05,3.212567832594252e-05,2.627523660877436e-05,591.4181642532349,1115.2101941108704,1379.334468960762,1416.3677880764008,,1.652375801586576,0.3724288846287829,-0.7028677760076211,False,True,False,False,False,False,True,2.579999924,2.680000067,2.279999971,1.840000033
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Jan-06,1.99000001,2006-01-01,20.950082032576848,25.81267630535623,26.341354038404383,20.16807124925696,3.039066470354674e-05,3.633855727536644e-05,3.665481942690625e-05,2.7243064007210627e-05,9.535266876220703,668.4192996025085,1351.8653707504272,1464.8857996463776,,0.5651943981287331,1.2599228683100332,-0.5521617869876214,False,True,False,False,False,False,True,1.289999962,2.579999924,2.680000067,2.279999971
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,May-06,2.170000076,2006-05-01,13.356326310530951,12.825287404267684,16.948868585669477,20.73273915829866,1.3946170443175465e-05,1.703400606777944e-05,2.492223954860769e-05,2.8543748672034223e-05,21.321407794952396,26.498379230499268,103.49951457977296,1482.833983540535,-2.0312057784248467,-1.1080046732734214,-0.4530122966153878,-0.0778117596862194,False,True,False,False,False,False,True,1.99000001,1.289999962,2.579999924,2.680000067
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Aug-06,1.50999999,2006-08-01,27.19841194152832,23.012150805929437,17.982864048170008,21.440236962359883,3.9533555062244766e-05,3.046732466748875e-05,2.3743513852621067e-05,3.0180418315981317e-05,192.37426471710205,376.47105646133423,402.9694356918335,1595.1807651519775,,1.0304269071083962,-0.2654450184280625,0.2258339900264153,False,True,False,False,False,False,True,2.170000076,1.99000001,1.289999962,2.579999924
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Nov-06,1.389999986,2006-11-01,27.010622770889945,28.769102428270426,25.910468142965566,21.41634344018024,4.643890449939215e-05,4.253935628145447e-05,3.654814756136266e-05,3.074748683897981e-05,270.69921684265137,711.8756301403046,1093.3219740390778,1196.8214886188507,,3.142512432741324,2.923543501108083,0.9753263632349956,False,True,False,False,False,False,True,1.50999999,2.170000076,1.99000001,1.289999962
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Jan-07,2.049999952,2007-01-01,19.82945359271505,25.19543772158416,27.02693242612093,21.623086680536684,2.9978864166996967e-05,3.867560640767054e-05,3.949783801900871e-05,3.085160927224459e-05,0.0,422.3837356567383,1060.9097011089325,1271.504872083664,,2.017379818307691,3.318324665587801,1.378645943175317,False,True,False,False,False,False,True,1.389999986,1.50999999,2.170000076,1.99000001
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,May-07,2.410000086,2007-05-01,10.780708395916482,12.115687536156695,16.863480443539828,21.411828331325367,1.0749329585055618e-05,1.5845362094810497e-05,2.4286124006839994e-05,3.0450823111965768e-05,3.204745292663574,9.497968912124634,161.18248772621155,1254.5044617652893,-0.4005438418223705,-1.1476508815346005,0.0372489749248206,1.3492010322808488,False,True,False,False,False,False,True,2.049999952,1.389999986,1.50999999,2.170000076
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Aug-07,1.75,2007-08-01,26.68024345066236,21.60433014579441,16.896509253460426,21.00996233069378,3.683867559985906e-05,2.7244481079042487e-05,2.1499295658229485e-05,2.9545886006773166e-05,165.70526504516602,422.61863458156586,432.1166034936905,1295.676752448082,,1.6504117927010582,-0.1595566413493383,0.723740348219732,False,True,False,False,False,False,True,2.410000086,2.049999952,1.389999986,1.50999999
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Nov-07,1.299999952,2007-11-01,29.05820315817128,29.675766405851945,25.650578042735223,21.21737438699473,4.270910342355543e-05,3.874309044002312e-05,3.30543869336986e-05,2.8672920961980708e-05,339.23520851135254,762.841038942337,1185.459673523903,1318.7862519025805,,4.004410363575452,3.094770689077765,1.0021807455170666,False,True,False,False,False,False,True,1.75,2.410000086,2.049999952,1.389999986
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Jan-08,1.919999957,2008-01-01,16.421502776767895,23.014291763305668,25.96187633016835,20.55195368891177,2.2793198497864704e-05,3.3263872983693346e-05,3.5085270412863515e-05,2.7597918549714528e-05,7.386854887008667,365.36687874794006,954.6779742240906,1221.089312672615,,0.5929316525485588,2.671778633016765,1.0335059668968642,False,True,False,False,False,False,True,1.299999952,1.75,2.410000086,2.049999952
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,May-08,2.150000095,2008-05-01,18.167419765306555,18.15835206404976,18.133857395337976,21.902514996735945,2.574138196233316e-05,2.3881239663434982e-05,2.5731752706949763e-05,2.9403100241957556e-05,5.323020935058594,69.80454671382904,95.93621695041656,1281.3958904743197,-1.989891410940682,-1.0017691607840744,-0.4649282108026134,1.1531167436884675,False,True,False,False,False,False,True,1.919999957,1.299999952,1.75,2.410000086
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Aug-08,1.700000048,2008-08-01,27.55548261559528,22.345924626226008,20.28094830720321,22.066144943237305,3.35466510201197e-05,2.8531369658278138e-05,2.628192202752436e-05,2.968415371825635e-05,209.82829666137692,392.5793650150299,467.7069326639176,1256.679641842842,,0.3018795799128538,-0.2403603646212334,0.5566903317515193,False,True,False,False,False,False,True,2.150000095,1.919999957,1.299999952,1.75
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Nov-08,1.899999976,2008-11-01,25.563764406287152,28.270862579345703,25.33761828878652,21.718053320179816,4.519163374662521e-05,4.422351997598763e-05,3.650130573710751e-05,3.1126945743934535e-05,109.9827605485916,469.1450687646866,868.3271335363388,969.586371421814,,2.818334639793491,2.153203492171637,0.6630402667036427,False,True,False,False,False,False,True,1.700000048,2.150000095,1.919999957,1.299999952
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Jan-09,2.029999971,2009-01-01,20.790541026903234,23.58287346881369,26.279225307962168,22.18944043698518,2.6236189075026903e-05,3.6814305096176334e-05,3.871112700005102e-05,3.1828719764472105e-05,2.707385301589966,204.1511243581772,779.7444289922714,1037.623064994812,,-0.1834653626858704,1.959065515132148,0.6994874800218186,False,True,False,False,False,False,True,1.899999976,1.700000048,2.150000095,1.919999957
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,May-09,2.819999933,2009-05-01,9.888190891431726,11.12587659255318,15.792630071225371,20.59134616022525,9.555169111516316e-06,1.4268800560271105e-05,2.2629694048310227e-05,2.960360807660238e-05,2.8867886066436768,8.762806177139282,102.93116998672484,971.2583035230635,-2.2944886461461844,-2.2560060251967538,-1.4332067278497729,0.1969797357963227,False,True,False,False,False,False,True,2.029999971,1.899999976,1.700000048,2.150000095
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Aug-09,2.329999924,2009-08-01,27.121542142785117,20.79069693192192,15.982134072676947,20.145386571469512,3.82166872441303e-05,2.8071451632295855e-05,2.1162560860039257e-05,2.935150025776871e-05,211.1872329711914,361.0694463253021,369.8322525024414,933.1456850767136,,-2.297558766077416,-2.3464386621166757,-0.9576502773547476,False,True,False,False,False,False,True,2.819999933,2.029999971,1.899999976,1.700000048
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Nov-09,1.899999976,2009-11-01,25.890679317971934,26.321453840836234,23.554960582567297,19.654837318088692,4.392484302313634e-05,4.278220686778102e-05,3.546981679392047e-05,2.89938547528278e-05,79.48590421676636,362.7722737789154,732.5572180747986,835.4883880615234,,-1.0581144726802996,-1.524663491030282,-1.7638171459217424,False,True,False,False,False,False,True,2.329999924,2.819999933,2.029999971,1.899999976
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Jan-10,1.889999986,2010-01-01,20.39782308495563,24.23862291418988,25.471283041912574,19.81064406685207,2.845923834525899e-05,3.592250315072622e-05,3.843812959056105e-05,2.8922927848053288e-05,5.595635652542114,187.8302586078644,691.0193591117859,849.6643786430359,,-3.0978333674419645,-1.8447733315761008,-2.142133336078303,False,True,False,False,False,False,True,1.899999976,2.329999924,2.819999933,2.029999971
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,May-10,2.299999952,2010-05-01,11.243735106095023,12.028032800425652,16.815828198971957,20.203908173934277,1.1977584662141137e-05,1.60559153775229e-05,2.3165806456033707e-05,2.935161343054421e-05,10.122408628463743,16.827526807785034,125.17188119888306,857.7290992736816,-5.455975794342828,-4.405832863345883,-3.959966730354568,-2.8530107124798927,False,True,False,False,False,False,True,1.889999986,1.899999976,2.329999924,2.819999933
16.7333_82.2261,164400000000000.0,Yanam,Andhra pradesh,East godavari,16.7333,82.2261,7.5,Aug-10,1.399999976,2010-08-01,29.93608624002208,23.24914202482804,17.68911867556365,20.791725656260613,4.909882488351761e-05,3.6755452563976064e-05,2.644604129549723e-05,3.144314858060249e-05,367.8896989822388,629.8513050079346,650.4720644950867,1121.5886926651,,-1.5087438701968308,-3.3724441794416733,-2.980044117839029,False,True,False,False,False,False,True,2.299999952,1.889999986,1.899999976,2.329999924
